,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
1922,0.072493468,0.186561689,1.401071759,1.721583241,7.205835336,5.755770182,7.45023737,15.22975574,5.572777111,0.741178123,0.182520534,0.05802924
1923,0.18366685,1.244271471,8.099466738,5.668109278,3.320788197,2.813516465,14.73065402,6.824326321,2.658995913,0.665008207,0.161751147,0.196636517
1924,0.710771478,0.582559662,0.869969333,0.807434414,2.64120783,1.814465448,4.077630223,1.580569045,0.174008604,0.005685716,0,0
1925,0.146309022,0.605099921,1.531435055,1.348395924,10.19994155,3.329166349,12.98666431,8.258362849,2.591045767,0.45311767,0.140623879,0.145064565
1926,0.260170923,0.288112227,0.54923463,0.568215564,5.351822621,2.36531694,9.55983333,2.791918481,0.429511169,0.078139038,0.001630544,0.011947301
1927,0.093409135,1.518909011,1.384510722,3.1150836,9.163681451,5.219632921,16.6371567,7.078507102,2.764715262,0.513723677,0.15321211,0.10082956
1928,0.220443154,0.920550796,1.408616627,1.206975687,2.289048174,11.50748638,13.4345548,4.0816895,0.76964521,0.292350564,0.094618283,0.071531109
1929,0.144543415,0.349742132,0.707511893,1.055566873,1.941874057,2.530313111,4.502124953,5.170535713,2.659244121,0.407936735,0.046462206,0.020982932
1930,0.054500017,0.103134015,0.768397737,2.539505085,1.485895905,5.704889834,6.810657456,4.580344571,1.312872126,0.228703091,0.045228902,0.067218068
1931,0.190790629,0.610943061,0.410551125,1.281737963,2.238849447,3.366808904,3.194029091,1.778623698,0.590202586,0.058546491,0,0
1932,0.0233688,0.265404589,3.312107277,2.5069086,6.869381063,3.603014267,6.769015176,8.983976081,3.197889355,0.5074995,0.115458243,0.028677815
1933,0.077631193,0.125992651,0.296430515,0.84267459,0.963584212,1.944631206,2.965701874,6.233137084,5.273305917,0.557954972,0.065916242,0.009079586
1934,0.163070423,0.240559818,2.581978473,3.22646047,3.945545875,5.277738365,2.686891698,1.201623945,0.684239675,0.118386765,0.000902122,0
1935,0.045352883,0.551885664,0.588026628,3.264896342,2.16412353,2.43242096,17.34510851,10.3417847,3.246065424,0.617708027,0.156890838,0.03427446
1936,0.181239313,0.275870242,0.262908751,5.357168695,16.16918379,7.816225027,12.87626589,6.380576699,3.379006604,0.631821094,0.182346521,0.100121195
1937,0.098013699,0.173533744,0.344112549,0.960487608,7.277613163,8.626099209,10.99380514,11.2452303,2.766024034,0.594622095,0.165363984,0.063754048
1938,0.162314381,0.425238788,2.745973346,1.695333594,9.665820793,14.02037658,14.57529949,15.787714,6.151118787,1.133100199,0.454550602,0.23510903
1939,0.548122457,0.729694533,0.794710425,0.913724693,1.103512331,3.766526584,6.275882085,2.622902281,0.694914521,0.12834748,0.004939857,0.020784811
1940,0.237992335,0.19555611,0.217923836,7.020486474,8.420004223,15.0098235,14.52818893,4.731534467,1.094215236,0.370544953,0.026316505,0.022372078
1941,0.113968605,0.303369887,2.758174148,4.241619257,5.290544268,6.411410704,11.10208014,9.485960065,2.86901275,0.591745763,0.198009157,0.127200939
1942,0.177205392,0.395280434,2.251417967,8.001488673,7.761443578,3.228665215,9.590580148,13.10974517,6.036722346,1.291296376,0.450396931,0.286739501
1943,0.24843608,1.974047711,3.383197741,8.786920604,5.943292527,24.2519872,11.35679637,5.402312904,2.407054606,0.771547444,0.375828263,0.217524009
1944,0.332672792,0.384478059,0.581613626,1.28061718,2.945161682,4.620868998,4.422887369,7.804987598,2.628264689,0.474844585,0.101540211,0.03060955
1945,0.065735938,2.452514228,1.786626265,1.452615086,8.772722762,4.627692145,9.134787232,7.04114837,3.6276195,0.582548291,0.145393151,0.040179211
1946,0.383947082,1.460756907,8.007782265,4.792304502,2.053674495,6.711904152,10.22750216,6.406313854,1.82114486,0.490625744,0.126637321,0.060831018
1947,0.297433293,1.431034127,1.580225301,0.686777488,2.085102078,5.243977239,7.112645257,2.615172752,0.797363047,0.12835727,0.024147729,0.003991303
1948,0.383868228,0.399990317,0.334627661,0.985406609,0.979302709,2.854375804,7.764186223,11.61886063,5.814988093,0.938274146,0.233463906,0.085893962
1949,0.159867769,0.325487603,0.498664463,0.482677686,0.644231405,2.109024793,9.919338843,8.36231405,1.95768595,0.361547107,0.164171901,0.12138843
1950,0.157408264,0.362380165,0.253943802,2.730049587,6.009123967,7.575272727,14.11438017,8.848066116,2.999008264,0.627173554,0.237957025,0.176727273
1951,0.546624793,14.34049587,19.22717355,8.270082645,8.963702479,7.286280992,6.86677686,6.806677686,1.445950413,0.682512397,0.426109091,0.337983471
1952,0.587206612,0.916363636,3.33877686,3.72,8.674115702,6.456198347,19.92793388,18.82135537,7.455867769,1.623272727,0.536171901,0.408793388
1953,0.37507438,0.457586777,0.842380165,5.02353719,2.526942149,4.113520661,7.878347107,7.427702479,5.700495868,1.002247934,0.395980165,0.254677686
1954,0.308052893,0.527206612,0.549699174,1.11292562,2.554710744,5.644561983,8.330578512,4.027438017,0.910413223,0.309282645,0.161712397,0.127338843
1955,0.147234934,0.358238696,2.334092014,3.186291361,2.083147994,2.217471925,3.154183649,5.966357931,1.923161825,0.560890434,0.202619157,4.598503478
1956,0.372409603,0.39066358,14.78620619,14.22063862,7.293203429,7.206360696,6.956268181,11.82056659,3.315018928,0.775972112,0.419805366,0.330813316
1957,0.045076502,0.176584881,6.683552288,6.427908592,3.296620232,3.257366217,3.144321236,5.343045666,1.498430501,0.350749213,0.189757337,0.149531805
1958,0.097136091,0.393928574,0.731781154,2.395234932,8.304240566,10.03211313,21.99760455,14.0035908,5.694951291,1.131677105,0.516715451,0.367333293
1959,0.345868898,0.397087707,0.474637358,2.168201968,4.308372983,3.981648889,4.799970338,2.395956392,0.596423913,0.442516437,0.323670023,0.291642009
1960,0.399992626,0.120836808,0.207782637,0.967078799,4.429960404,5.631798415,6.148513943,4.255867705,0.861982691,0.500525096,0.331761973,0.133697658
1961,0.191367815,0.712354121,0.904535063,0.554684744,0.85673508,2.287659159,2.575219271,4.38696469,1.40421937,0.854286861,0.297985879,0.201746851
1962,0.069101663,0.174030342,0.322646803,0.321751939,6.851164512,4.499268699,9.212548547,5.671223991,2.234471545,0.403338306,0.193444259,0.138409976
1963,0.113539519,0.28594567,0.530134317,0.528663984,11.25700729,7.392655724,15.13694876,9.318271324,3.671414171,0.662716863,0.317844277,0.227418581
1964,0.397988376,2.149874085,1.085125149,2.237688242,1.646918905,1.680568677,3.993038324,6.330915851,2.169670103,0.689833328,0.385690571,0.209570926
1965,1.152723247,6.22683973,3.142928434,6.481182385,4.770093346,4.867555676,11.56533299,18.33670103,6.284176405,1.998015419,1.117104201,0.606995814
1966,0.300010189,1.225317575,2.189430845,4.733663396,2.45956745,4.388448253,7.460058328,2.691572776,0.762685983,0.713798085,0.585887912,0.281785634
1967,0.672395107,0.62094113,3.767242073,6.470400672,2.679766936,7.663302355,9.753758361,18.86477083,8.990455117,2.261337038,0.550031668,0.589309659
1968,0.032006244,0.255585013,1.550631078,2.663275726,1.103016427,3.154284902,4.014735594,7.764911135,3.700553041,0.930786878,0.226398034,0.242565212
1969,0.133997036,0.750987534,1.524922769,15.89583715,9.106074215,6.931830388,15.98964554,12.72502333,4.165997484,0.916118608,0.489371907,0.357277047
1970,0.095421614,0.537068386,2.935527344,15.35395148,5.944579899,11.5308338,4.619669884,4.345605294,1.74691401,0.613863731,0.504922872,0.523770247
1971,0.382197682,0.436558618,2.386157506,12.48053324,4.832080333,9.372893659,3.755120862,3.532346143,1.419987446,0.498982084,0.410428982,0.425749162
1972,0.258511964,0.557719878,2.941791941,1.230054013,2.700232229,4.622460373,6.647149779,4.911832915,1.430476972,0.757798531,0.640790784,0.269330148
1973,0.296381838,0.770760603,1.739779294,8.89430486,8.101955724,9.761915975,8.92928718,7.797624583,1.98261553,0.523678799,0.521530762,0.403657687
1974,0.465942755,2.827945324,6.242823189,6.932429268,2.841820064,10.56762514,15.01389069,8.156494585,2.618679292,1.356816628,0.557232958,0.360902004
1975,0.341879221,2.074966795,4.580587438,5.08657661,2.085147199,7.753852621,11.01624009,5.984718051,1.921420663,0.995545927,0.408862178,0.264806985
1976,0.123217537,1.246704204,0.815649205,0.676430489,1.419739058,1.990877034,3.645292907,2.812352286,0.738078838,0.11959644,0.374629933,0.304845342
1977,0.884906952,0.936042021,0.612400221,0.507872966,1.06595888,1.494776833,2.736934172,2.111551327,0.554159362,0.08979459,0.281277113,0.228881918
1978,3.945844647,0.191205317,1.594993722,8.330036676,4.155470059,7.954438142,14.49835223,9.270666762,3.6815472,0.787449422,0.216336981,0.541017517
1979,0.056727887,0.139270723,1.161766489,6.067458026,3.026774208,5.793878397,10.5603549,6.752597094,2.681576802,0.57356486,0.157576203,0.394068022
1980,0.366159989,0.47587435,0.708665184,5.024056607,6.364981921,11.38570697,12.23126447,16.92212215,3.841456519,1.012605793,0.468335187,0.442967094
1981,0.359984547,0.397264065,0.703207276,2.074745721,1.001973345,5.64439258,6.077532346,3.704983238,0.859776382,0.213895873,0.391414384,0.048210798
