,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
1938,0.639757641,1.333323121,0.755343313,-0.030788553,2.926417432,2.47253182,0.999242485,1.632577522,-0.006079915,0.015525467,0.024496228,0.018303301
1939,0.749076741,-0.00301751,-0.008518252,-0.012516442,0.26465781,1.152964113,0.70758616,-0.001678633,0.003418279,0.002310397,0.001624593,0.008148076
1940,1.963871015,0.035144899,0.004723689,-0.0600128,2.783464562,1.197988022,1.693784032,-0.012025976,0.00877835,0.013324054,0.010909188,0.008504193
1941,0.418994753,1.166823691,0.361159216,-0.020845699,0.058884855,3.640512232,0.068652254,1.721779318,-0.003003913,0.01330108,0.013219569,0.013799204
1942,0.768344501,1.524303609,-0.032540723,1.490740966,2.87657165,-0.043799843,1.008277568,1.138414367,-0.007312754,0.011297732,0.020672943,0.015504628
1943,0.526989321,1.770659197,-0.038305918,2.045076697,2.318824165,0.717722658,1.403488955,-0.010992885,0.003407636,0.009991494,0.021547425,0.012781608
1944,0.67737634,0.332333027,0.003034698,-0.006087209,-0.015045653,0.961308915,0.932993793,0.957404936,0.001541685,0.008169277,0.01086936,6.59843E-05
1945,0.288720678,1.534314755,-0.025021681,-0.031550246,3.502175515,-0.037893643,1.032575832,0.681736222,-0.000453935,0.008172717,0.018640084,0.009612695
1946,1.736549831,-0.008095887,0.365397674,2.93460231,-0.02302773,0.066356747,1.550884354,-0.010062552,0.00724027,0.016840623,0.007398462,0.004612711
1947,0.606989885,0.276404026,-0.01230141,-0.012285684,0.901044559,0.771056281,0.841426109,-0.005220896,0.008933155,0.008272356,-0.001215531,0.002348748
1948,1.505285219,-0.003139338,-0.00518292,-0.026420236,-0.016800045,0.693017686,2.155623495,1.422162035,-0.005592402,0.007434374,0.011514115,0.012155109
1949,0.337182676,0.849027897,0.003105432,-0.00029462,-0.003499734,-0.031452376,2.610486369,0.752808355,0.004956158,0.002686099,0.010793903,0.006266198
1950,0.247220304,0.780386726,0.752039491,-0.005706796,-0.049531308,2.544603015,1.539470318,0.969879776,0.000426857,0.00939857,0.00896299,0.016218584
1951,1.961772902,5.779730866,1.701395553,0.790480517,-0.004457642,-0.004655861,-0.007592661,1.8608E-05,0.012523414,0.020628184,0.009911801,0.012542533
1952,0.328631788,2.447484738,0.231282122,-0.050251288,0.409565039,4.402022056,1.350143646,2.346565544,-0.008883626,0.011634763,0.01476878,0.036030187
1953,1.062283534,0.533098388,0.000846704,-0.050862244,0.64720893,2.42051757,0.562429599,0.900099815,-0.006470756,0.006547314,0.007960485,0.018546887
1954,0.605298636,0.588885893,0.000343317,-0.00964741,-0.028866429,2.281001869,1.110384474,-0.006965241,0.0050516,-0.000137518,0.005955395,0.013875289
1955,-0.023389314,0.847538385,0.146515705,-0.010072712,-0.022324255,1.315732313,0.530331585,0.914277731,0.001858222,0.007203397,0.007670225,0.002387348
1956,0.235850386,0.880880254,4.283104798,2.866062047,0.206921685,0.935427125,1.486689383,0.083603968,-0.000730586,0.023269942,0.019579075,0.016060587
1957,1.345350323,0.039595718,-0.00216119,-0.006509811,-0.048925479,2.657137585,0.454066186,0.824935025,0.001324564,0.011761051,0.004841875,0.008586034
1958,0.830545605,1.568101073,0.007864284,-0.011554902,-0.062500399,2.280513542,2.249574568,2.277467707,-0.00625061,0.009909163,0.020486079,0.019333916
1959,0.844442757,0.00253045,-0.001437718,-0.022731623,0.955880381,0.636550893,0.804260828,-0.004067209,0.001629659,0.001656449,0.000770045,0.013494433
1960,0.579843661,0.304216356,0.039613156,0.002617548,-0.030861441,1.756713168,0.867863539,-0.00559973,0.003828879,0.005455524,0.000709153,0.009184793
1961,-0.167169715,0.517907772,0.265066523,-0.003283245,-0.015419035,0.948713024,0.6000395,0.190870913,0.002590677,0.004164285,-0.000962477,0.006966412
1962,0.310051218,0.559065096,0.620672217,0.000564008,-0.04138936,0.920840688,2.645797113,0.648546017,-0.000760922,0.009912427,0.012991084,0.006167198
1963,2.0228068,0.00156935,-0.011376166,-0.035655689,3.817262871,-0.022247442,1.191756839,0.721627277,0.002105405,0.018627323,0.00432415,0.01637651
1964,0.943364381,-0.021193405,0.028606185,0.712978186,0.805688514,0.247783834,0.535683301,0.339715525,0.003587014,0.006897641,0.003098333,0.006068471
1965,0.794419432,1.954500423,5.17481434,0.197707755,0.665387853,0.577202665,1.114711256,-0.013295996,-0.001311533,0.007261033,0.011671255,0.038029427
1966,1.03718069,-0.007686037,-0.017244647,0.050322258,0.92770865,0.972137988,0.988623745,-0.003634171,0.0046462,0.003978309,0.002545081,0.010296305
1967,0.295685086,2.344057746,-0.027032845,-0.050045012,0.920398814,4.125468411,-0.067426879,2.513074594,-0.013888952,0.014014334,0.039848644,0.000933464
1968,0.416573947,0.476777584,0.003256782,-0.007224507,1.619353861,0.104446737,0.793657642,-0.004856008,0.0031136,0.00108235,0.006223063,0.00813475
1969,1.157320497,1.891150769,-0.012672289,1.135492612,3.718573589,0.870713541,0.951047609,1.871779084,-0.004349465,0.022447269,0.02856502,0.011992824
1970,2.101056057,0.005078067,-0.04395783,3.941356323,0.766695011,0.833994885,0.40769593,-0.011256178,0.006284476,0.026372797,0.002810852,0.008286787
1971,0.661530601,1.166468666,-0.038225446,1.263094422,2.234119606,-0.04884939,0.966080813,0.762810364,-0.00479978,0.00903184,0.017013306,0.011826421
1972,1.167984213,0.069301882,-0.013914527,-0.021490195,0.4427104,1.954542051,0.940016466,0.158605064,0.003327406,0.004217356,0.006011761,0.012123232
1973,1.514412336,0.3059443,-0.023682979,0.738070449,2.721169236,-0.039521431,0.890558996,0.804650723,0.007649414,0.021837651,-0.009551606,0.017836356
1974,1.236189303,1.05160466,0.836859717,3.603203757,-0.028676867,0.503920674,1.437377616,0.241184297,-0.00012758,0.01119473,0.002258897,0.034852717
1975,0.657983598,1.042082007,0.084245886,-0.004825172,-0.021548255,0.925885439,2.46062255,1.645149924,-0.009189894,0.0078813,0.012389387,0.016645614
1976,0.49931354,0.54852955,0.41867535,-0.006691021,-0.008799655,0.244746786,0.238709827,-0.00213448,0.00092281,0.000407612,0.001219673,0.007966053
1977,0.209855443,0.000626431,-0.000555854,-0.001469499,-0.004252241,0.154341922,0.356019279,0.084287801,0.001032063,0.000278389,0.001366066,0.001685773
1978,0.204287604,0.760218496,1.240151773,-0.049504831,0.175699906,4.014257374,0.519707315,1.520373474,-0.006975449,0.007824799,0.001586581,0.03621582
1979,0.550533097,0.997988395,0.004225944,-0.024333454,-0.037522201,2.983081926,0.505549739,0.917816327,0.004646684,0.010179611,0.014249848,0.003174239
1980,2.332338251,0.277687494,-0.00608419,4.915389643,0.038958059,0.899813726,1.468609579,-0.013230434,-0.00309818,0.016221608,0.027272993,0.010472465
1981,0.139570465,0.557450884,0.11721574,-0.00443214,-0.022813768,1.524837355,0.78148859,0.000119773,0.015478184,-0.01040008,0.008513059,0.003268901
1982,1.393281593,2.170281991,0.056919641,4.209826668,2.419748576,1.009867062,2.390285723,-0.019737506,-0.000377358,0.009580499,0.006032306,0.058595347
1983,4.183305004,-0.037142742,-0.101122695,2.032862942,5.66920599,0.215435233,0.931060062,3.053140396,-0.024217692,0.004733878,0.014168167,0.068181768
1984,2.517622813,1.16488292,3.517511964,0.702096682,0.658267456,0.979938751,0.051265412,-0.011020103,0.006430015,0.018865742,0.017289176,0.009725278
1985,1.096359705,-0.012682917,-0.021518327,0.298158963,1.368058129,0.417469249,1.0308818,-0.005691566,0.003794819,0.001194493,0.000523677,0.017216864
1986,1.074234299,1.750168636,0.000761989,-0.055741159,5.29548963,2.450686125,0.242296715,-0.011046333,0.006375937,0.009642889,0.019231491,0.023496208
1987,0.54570653,-0.000469795,-0.002057072,-0.003615012,-0.016989742,1.045304116,0.506881334,-0.002469192,0.001921141,0.000800499,0.003278608,0.005276557
1988,0.318016775,0.219738055,-0.004962766,-0.015456405,0.768016675,0.311081983,0.446759737,-0.002058691,0.001902092,0.000788468,0.003229331,0.005197252
1989,-0.056982724,1.432342035,0.004243451,-0.006299851,-0.018553577,2.579042487,1.307480232,-0.006433534,0.004716294,0.001845271,0.000450759,0.021577429
1990,0.747811904,-0.009622595,-0.013640298,0.375525286,0.736910286,0.378923211,0.627514006,-0.002418595,0.003782697,-0.000245923,0.000244629,0.011710203
1991,-0.127621452,0.02142928,0.498203503,0.362911397,0.001046272,-0.030155867,1.434189783,0.71472572,0.001031372,0.001337446,0.000247429,0.011844234
1992,0.618019592,0.000549281,-0.004256385,-0.00684376,0.900621975,0.333020397,0.512402197,-0.0006011,0.00171498,0.001183319,0.000202599,0.009698236
1993,0.473890933,0.83856382,1.064781505,-0.047376316,-0.019571013,4.513829579,0.973788365,1.240660409,-0.003452583,0.013721441,0.023376475,0.012060849
1994,0.58344587,0.001455053,-0.002059949,-0.004098263,-0.01185912,1.113254976,0.543994478,-0.003546797,1.94432E-05,0.003372388,0.005745354,0.002964256
1995,0.143011156,3.246834715,0.265029139,-0.068580941,-0.085756988,6.999855347,0.868468266,2.536820115,-0.017215748,0.012072528,0.046269553,0.017566455
1996,0.483072718,0.470424788,1.33361562,-0.02979707,4.340761965,0.113482815,1.85839661,0.119223008,0.005407586,0.018181663,0.020565629,0.003342262
1997,0.490853956,2.318968286,0.979662861,6.382644409,0.528170819,-0.005141054,-0.008395467,-0.0027364,0.012335437,0.021135295,0.014653844,0.01006361
1998,0.821749918,1.906377351,0.176436079,-0.026126721,0.283173944,5.196869124,0.391062663,2.312306294,-0.018260977,0.010821517,0.012852919,0.036634278
1999,1.283781878,0.786550214,-0.016573467,-0.054725687,3.971950458,-0.054732129,0.893496165,1.050535952,-0.001365227,0.009178982,0.018768363,0.013695017
2000,0.717601909,0.943870855,0.003572877,-0.039437889,2.627216843,0.491592347,1.540851813,0.032673419,0.001429143,0.00502356,0.003949854,0.024105387
2001,0.812917245,-0.000332819,-0.003936178,-0.008085104,-0.01658187,1.5492718,0.740394499,0.017876974,0.002026718,0.001171919,0.000654232,0.012970193
2002,1.063735537,2.608661157,2.68454876,4.146109091,1.873824793,3.369520661,2.088595041,2.11271405,2.371239669,1.053897521,2.41953719,2.883570248
2003,-0.250869421,0.049983471,-0.097765289,-0.566915702,-0.810842975,1.051438017,4.314049587,1.598677686,-0.267768595,-0.018446281,0.138347107,0.166016529
2004,-0.577368595,-0.277289256,-0.167861157,-0.045500826,2.064991736,0.473454545,-0.499834711,-0.44025124,0.120793388,0.00614876,0.023980165,-0.083305785
