,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
1960,2.155280956,1.07676005,1.624950637,3.874415115,21.51327577,40.72764989,80.38751227,109.1320952,38.89014873,3.814241463,0.204751601,1.700176969
1961,-0.747044061,2.314413975,5.274410916,4.445909987,11.89015236,17.38674302,59.14187403,104.918519,34.82297643,3.120276651,-0.334097625,1.65741411
1962,0.977060737,1.761775224,6.241624523,4.656730403,25.03814121,18.67887698,102.5481655,126.4190132,112.1418855,14.84682133,2.564030987,0.825767479
1963,11.85941485,4.137139799,9.405591045,19.10515261,80.09062518,21.22480335,62.62463951,184.4332657,106.4566476,19.49627547,0.976584889,2.070608692
1964,3.573908105,23.83644325,9.524669386,7.24373983,8.185661353,14.71959132,56.22629204,121.6270729,57.38914192,5.183482248,0.70911793,0.950036989
1965,2.165846233,6.991718401,129.742979,60.18562848,32.78652124,28.44125777,90.83246544,142.2818093,118.6094722,33.47622097,14.81785871,5.975183699
1966,4.806345134,15.56423849,9.112870607,9.8294844,9.089988494,40.52652725,109.5833665,111.2695713,12.81781604,2.479939587,0.702490602,1.820065112
1967,0.812385113,10.47731615,32.78644566,18.18870746,20.96244964,47.70687642,40.36700645,171.1327193,205.8378496,89.3196378,6.584824818,0.108971236
1968,1.568942988,1.985255608,4.94475259,7.885680218,36.13253393,35.04682833,69.07984957,103.526574,31.80867243,3.105037786,2.727123309,1.446379995
1969,3.099406293,20.26641131,9.650620013,61.68172221,27.46049592,33.13067915,96.19705824,254.1195472,167.3386305,45.13045508,4.813240961,1.364671402
1970,6.481818888,6.086849899,31.97789632,102.1521951,43.31925052,43.4194283,51.53596123,144.1271995,93.54575164,14.27520683,0.34403114,1.014252159
1971,1.9702483,17.8682599,22.04672052,25.91179978,23.41649281,31.70232494,64.88800334,124.6090645,141.5863135,24.77771537,4.02245649,1.496601293
1972,3.841539724,7.553084731,12.93841646,9.877093036,13.28463454,59.20733938,56.76581815,133.202055,58.39774653,7.977343067,1.560288196,2.002872235
1973,4.490443565,7.873170949,21.63399721,29.35137128,22.66402891,25.69599169,72.25709398,209.0444105,79.78154536,7.831317293,-1.581156431,2.631503699
1974,3.480613532,45.34851022,26.95588389,44.40793708,17.59395501,52.49596027,73.14496059,179.4711128,106.4316199,27.37135638,1.547500281,5.800715224
1975,1.972967607,3.042041268,5.382427609,9.721003427,15.17786326,28.78577819,28.28800849,161.1989967,180.2470074,33.45198996,5.183706364,2.395808908
1976,17.63885197,16.29179259,8.988183888,7.199973358,9.468999898,24.50117549,44.22763467,77.85542826,8.182517924,1.53323348,4.595121647,2.38929052
1977,2.230639698,2.236659415,1.811463122,3.672108042,5.547241117,7.654726838,40.85325632,61.29822345,36.64567465,0.438500902,0.932474245,0.639255131
1978,0.582435094,2.167424364,16.15984521,28.83991593,19.79273512,48.21264088,69.60645632,161.6985304,158.9544548,38.79306394,3.445495283,9.640505633
1979,1.714502156,3.217563076,5.476392283,21.72242281,15.09911326,36.60514437,66.98031021,191.7095828,74.01253571,9.543528284,2.456913719,0.420025834
1980,6.348820157,9.927049812,8.381780167,99.30155598,59.88767155,44.79292067,80.58807517,143.0338654,127.2783825,51.9000155,4.86130451,1.225588672
1981,0.547117275,2.16216379,3.774102803,7.810131375,14.37713028,21.40723762,83.93006209,117.0046406,31.97748918,-2.473926507,2.159625811,0.54446557
1982,3.636406414,41.65315208,54.06559279,30.29736511,83.95093388,66.78644034,146.4585496,202.1335197,130.5675877,45.59802798,11.99225506,13.71671231
1983,37.04814719,26.21985654,34.82985334,28.52787404,40.13644756,84.02161656,57.79735487,176.2144517,271.1302117,151.3722371,27.56869781,15.15802429
1984,9.420400628,73.4643925,79.53383034,46.31495599,32.98525483,49.60132396,62.96109485,166.6033533,79.35451474,16.27030648,2.736994348,1.14566738
1985,5.569069769,18.63029235,9.682089371,9.107349333,13.13601797,24.15025467,100.6273361,121.07462,28.98813094,3.168251087,1.397620245,3.69694311
1986,2.914543205,7.743688713,14.61335201,31.28964664,128.6125268,124.9375114,93.52039468,147.4436643,105.9460137,17.11170818,4.053020858,2.827480119
1987,5.771652395,2.119936804,2.781532347,4.697338581,10.76935649,23.19909336,79.78600897,84.26666718,11.33550256,2.905007418,1.282356222,1.231059611
1988,1.524476363,4.640988851,7.463911034,10.70687339,12.8149169,32.19266328,66.08333825,71.17603664,16.54320478,2.884574257,1.27333642,1.222400618
1989,-0.075021488,2.824132231,6.601707438,6.38106281,19.52490909,96.17498017,123.0366116,112.7468175,60.09871074,5.029795612,1.550051783,2.901568595
1990,8.073542149,10.94408694,9.857703064,12.72829767,11.14864628,38.94770083,84.11621818,70.45185884,29.44731405,3.817645199,1.709472727,0.429461157
1991,0.4032,-0.243775537,1.916680992,1.116314711,0.702239669,24.12957785,46.61694711,112.8646198,69.43547934,5.540483216,1.541018725,0.199097521
1992,2.91191405,6.08878876,6.068438017,6.176426446,21.22796694,31.01470744,91.42692066,54.6180919,7.645173554,8.416364207,0.655002196,1.002115702
1993,2.377973554,3.129560331,7.16488595,30.26430678,19.10232231,70.11192231,93.23889256,198.0277504,142.8731405,39.69117578,4.464704675,0.44341157
1994,1.195171029,0.668795041,3.099456198,4.51786281,6.078340496,30.28762645,64.29627438,82.4537686,24.83971901,2.188208835,0.9918617,-0.092561983
1995,0.958895868,9.036014545,11.03123967,47.45170281,37.52705455,84.76387769,84.61363636,183.1258836,220.5425372,153.9996551,22.47316749,1.248477686
1996,0.503162765,2.20733719,17.52520331,23.55956661,79.73832893,55.7381124,93.38283471,190.9780489,96.22919835,14.77380388,0.073952609,-2.191852893
1997,0.01134876,25.1015643,59.02753223,157.4127676,27.71179669,45.64257521,93.35123967,144.7053481,55.16829752,6.412820406,0.674911287,0.577419835
1998,0.651398347,2.001846281,4.610234711,25.57396793,26.69188099,67.78413554,64.76053719,116.2643134,220.476876,101.4767543,8.206192279,3.915676033
1999,2.443666897,10.2850843,14.79873554,24.99903603,30.00434711,32.5657157,54.81844628,183.0076357,127.6321405,20.62177908,2.742564179,0.390105785
2000,-0.249118227,3.157818843,3.077342149,22.79206678,31.55167603,42.69810413,103.4391818,168.2218093,55.84842149,6.525767513,0.965574097,1.386056198
2001,2.591297521,3.698501488,2.225219835,5.154524298,8.500424793,41.07609587,65.06606777,121.6574793,9.27214876,1.788630323,0.679026989,5.373495868
2002,-0.844715702,9.686401653,15.55320826,19.3854757,20.58533388,31.94202975,107.4559174,144.3780076,50.16393388,6.839589001,-1.327187887,-3.707472727
2003,0.750649587,14.74128397,10.11556529,25.9009405,22.27348926,43.18042975,56.9575124,160.5424,113.9815207,12.51835429,-1.329384581,-0.763629752
2004,-0.019684298,2.265847273,15.77769587,7.458913058,17.66374876,67.26349752,101.3080264,111.3521729,28.91986777,4.041324538,0.516456741,-0.130553719
2005,5.40328595,8.042210248,14.04968926,22.59355552,23.95365124,42.24344298,66.67794215,240.2634374,158.5650909,43.91043198,5.284367485,-0.370555372
2006,4.504787558,5.045709752,67.3318281,66.65164132,50.44377686,44.69547603,99.97444628,241.9606522,161.5901736,23.92702702,3.323919551,1.13194876
2007,3.334247934,6.930062149,9.285571901,7.051803967,27.48145785,38.89322314,78.80002479,85.02652,13.67552893,5.431241322,1.752568595,3.362413223
2008,-0.643688595,1.71283438,3.769604959,6.57790876,9.779952066,29.50541983,62.58240496,129.3300909,47.33082645,5.515638017,1.960292562,2.266876033
2009,0.66150843,10.84696595,4.387510744,20.2486638,28.35254876,51.32379669,87.83204959,193.6142843,46.25594215,7.533429752,1.889415419,2.369504132
2010,7.736900826,2.497078347,4.037049587,11.08955056,12.99960496,28.9799438,60.38458678,124.2101157,179.6690661,26.02955372,6.509413223,3.06365124
2011,25.94719008,17.95694975,52.80860496,30.98909602,12.54286777,58.8344843,89.04080165,136.4090331,229.0439752,115.1932088,11.37199393,3.03857686
2012,4.612162765,4.481816529,5.95188595,15.35824478,8.882,31.02139174,101.8983636,84.00004959,17.33049587,4.032737761,1.276026989,1.451404959
2013,7.156661157,15.96334413,48.04629752,18.31129785,16.40753223,43.74129421,85.77266942,74.05322314,20.84771901,6.906545455,3.667514593,5.641016529
2014,2.542521322,3.261427769,1.193120661,3.081323636,21.20848099,33.96484132,70.44942149,75.9572886,12.73432397,3.424644628,3.37452562,2.513479339
2015,2.495038347,3.68481719,20.66719504,10.98028132,50.10181653,27.11485455,27.92710248,34.25658678,9.850914216,6.616670008,1.73275145,1.8007756
2016,1.477425851,5.524722313,17.66677435,30.4120633,41.55816194,83.42193983,101.8546922,125.1227043,63.72176034,11.36120061,7.904974876,4.238908521
2017,33.47365871,16.74462129,64.40247269,96.65113621,108.2987748,77.14202355,112.3394429,214.411198,207.0969457,50.86358518,7.359119701,4.476465706
2018,4.361074406,33.96354596,9.139859774,28.38568293,13.83257585,63.75627377,129.9851358,91.22716036,22.47611105,5.60371503,6.047336595,1.654725777
2019,1.798073884,3.47018876,7.24572562,19.0821995,40.71778099,40.15996116,131.1776901,177.7646711,204.549305,54.71479339,4.68393608,2.501452893
2020,2.471090909,1.392057851,12.29133719,8.269687273,10.92508926,21.09832397,78.94238843,125.7286694,27.58207438,6.475568595,3.22622314,1.738082645
2021,1.175319669,2.780104132,3.101766942,3.813453554,10.2210281,15.40055207,62.19470413,66.36952893,9.67977686,2.588669421,2.479413223,2.097446281
